AUC_PR,AUC_ROC,F1,Precision,Recall,FPR,TP,FP,TN,FN,score_ms,drift_count,update_count,BAR,label_budget,label_fraction,algorithm,fraud_type,fold,month,seed
0.056153654536978535,0.5729364210526315,0.013333333333333336,0.013333333333333334,0.013333333333333334,0.051929824561403506,10,740,13510,740,7166.711330413818,0,0,0.056153654536978535,0,0.0,CA-MemStream,type3_only,3,3,42
0.06339719016784934,0.6230456608187135,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05087719298245614,25,725,13525,725,7725.1880168914795,41,41,0.06339719016784934,0,0.0,CA-MemStream-EIA,type3_only,3,3,42
,0.4689824561403509,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type3_only,3,3,42
0.05040533486428569,0.49913001169590643,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40,710,13540,710,29.62660789489746,0,0,0.05040533486428569,0,0.0,Random,type3_only,3,3,42
0.9049983950184027,0.9782261672185829,0.8735475051264524,0.852,0.8962131837307152,0.007769300762931336,639,111,14176,74,4932.003498077393,0,0,0.9049983950184027,0,0.0,MemStream,mixed,3,3,42
0.9043744392795825,0.9788226352755882,0.8735475051264524,0.852,0.8962131837307152,0.007769300762931336,639,111,14176,74,6934.085130691528,0,0,0.9043744392795825,0,0.0,CA-MemStream,mixed,3,3,42
0.8746014259082026,0.9782065336419863,0.8639781271360218,0.8426666666666667,0.8863955119214586,0.00825925666689998,632,118,14169,81,8438.282251358032,54,54,0.8746014259082026,0,0.0,CA-MemStream-EIA,mixed,3,3,42
,0.797253527687417,0.0,0.0,0.0,0.0,0,0,14287,713,0.0,0,0,,0,0.0,Canary-Rules,mixed,3,3,42
0.04750165054859937,0.487102654449739,0.06698564593301434,0.06533333333333333,0.06872370266479663,0.04906558409743123,49,701,13586,664,27.987003326416016,0,0,0.04750165054859937,0,0.0,Random,mixed,3,3,42
0.890217203487551,0.9888690014638258,0.8505747126436782,0.8386666666666667,0.8628257887517147,0.008478733095087941,629,121,14150,100,5952.810049057007,0,0,0.890217203487551,0,0.0,MemStream,hybrid,3,3,42
0.889877406124176,0.9893983395489946,0.8505747126436782,0.8386666666666667,0.8628257887517147,0.008478733095087941,629,121,14150,100,6352.052450180054,0,0,0.889877406124176,0,0.0,CA-MemStream,hybrid,3,3,42
0.8938213595114773,0.9886580159731875,0.8735632183908046,0.8613333333333333,0.8861454046639232,0.007287506131315255,646,104,14167,83,7416.3572788238525,21,21,0.8938213595114773,0,0.0,CA-MemStream-EIA,hybrid,3,3,42
,0.8984903627691254,0.0,0.0,0.0,0.0,0,0,14271,729,0.0,0,0,,0,0.0,Canary-Rules,hybrid,3,3,42
0.04810149865792683,0.4946913839773485,0.056795131845841784,0.056,0.05761316872427984,0.04961109943241539,42,708,13563,687,63.98320198059082,0,0,0.04810149865792683,0,0.0,Random,hybrid,3,3,42
0.15287682679649503,0.6875205614035088,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.03859649122807018,200,550,13700,550,5713.162899017334,0,0,0.15287682679649503,0,0.0,MemStream,canary_only,3,3,123
0.15283603878740015,0.6871205614035089,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.03859649122807018,200,550,13700,550,7374.917507171631,0,0,0.15283603878740015,0,0.0,CA-MemStream,canary_only,3,3,123
0.10805032220594499,0.6361288421052631,0.172,0.172,0.172,0.04357894736842105,129,621,13629,621,8525.123596191406,61,61,0.10805032220594499,0,0.0,CA-MemStream-EIA,canary_only,3,3,123
,0.995298245614035,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,canary_only,3,3,123
0.04992138034331671,0.49574839766081874,0.052,0.052,0.052,0.04989473684210526,39,711,13539,711,42.99521446228027,0,0,0.04992138034331671,0,0.0,Random,canary_only,3,3,123
0.09792063002717295,0.7462837426900584,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.04807017543859649,65,685,13565,685,5206.517219543457,0,0,0.09792063002717295,0,0.0,MemStream,type1_only,3,3,123
0.09789201813460902,0.7454086081871345,0.08666666666666667,0.08666666666666667,0.08666666666666667,0.04807017543859649,65,685,13565,685,6446.938276290894,0,0,0.09789201813460902,0,0.0,CA-MemStream,type1_only,3,3,123
0.10429214175139485,0.7251496140350877,0.12266666666666666,0.12266666666666666,0.12266666666666666,0.04617543859649123,92,658,13592,658,7686.54990196228,61,61,0.10429214175139485,0,0.0,CA-MemStream-EIA,type1_only,3,3,123
,0.4689824561403509,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type1_only,3,3,123
0.04897066140256438,0.48445819883040936,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.05017543859649123,35,715,13535,715,30.287504196166992,0,0,0.04897066140256438,0,0.0,Random,type1_only,3,3,123
0.057250187008453884,0.6045212631578948,0.029333333333333333,0.029333333333333333,0.029333333333333333,0.05108771929824561,22,728,13522,728,6137.489557266235,0,0,0.057250187008453884,0,0.0,MemStream,type2_only,3,3,123
0.05708780556332654,0.6028925380116958,0.029333333333333333,0.029333333333333333,0.029333333333333333,0.05108771929824561,22,728,13522,728,7196.45357131958,0,0,0.05708780556332654,0,0.0,CA-MemStream,type2_only,3,3,123
0.07138138836715506,0.6713503625730994,0.04533333333333334,0.04533333333333334,0.04533333333333334,0.05024561403508772,34,716,13534,716,7559.730052947998,61,61,0.07138138836715506,0,0.0,CA-MemStream-EIA,type2_only,3,3,123
,0.4689824561403509,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type2_only,3,3,123
0.05252671448196101,0.509158081871345,0.05466666666666667,0.05466666666666667,0.05466666666666667,0.04975438596491228,41,709,13541,709,38.96641731262207,0,0,0.05252671448196101,0,0.0,Random,type2_only,3,3,123
0.07116507624664756,0.6692810292397662,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.0503859649122807,32,718,13532,718,4469.276428222656,0,0,0.07116507624664756,0,0.0,MemStream,type3_only,3,3,123
0.07095447868132133,0.6668705497076024,0.042666666666666665,0.042666666666666665,0.042666666666666665,0.0503859649122807,32,718,13532,718,6237.426519393921,0,0,0.07095447868132133,0,0.0,CA-MemStream,type3_only,3,3,123
0.1105014137485842,0.7848267134502924,0.08133333333333333,0.08133333333333333,0.08133333333333333,0.04835087719298246,61,689,13561,689,7235.827207565308,61,61,0.1105014137485842,0,0.0,CA-MemStream-EIA,type3_only,3,3,123
,0.4689824561403509,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type3_only,3,3,123
0.05196380555581853,0.5095661286549708,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40,710,13540,710,79.6363353729248,0,0,0.05196380555581853,0,0.0,Random,type3_only,3,3,123
0.8988176013339674,0.9781313589013769,0.8651608487337441,0.8426666666666667,0.8888888888888888,0.008258100636853524,632,118,14171,79,4978.537797927856,0,0,0.8988176013339674,0,0.0,MemStream,mixed,3,3,123
0.898042115051417,0.9790466617431858,0.863791923340178,0.8413333333333334,0.8874824191279888,0.008328084540555673,631,119,14170,80,6700.845003128052,0,0,0.898042115051417,0,0.0,CA-MemStream,mixed,3,3,123
0.8714361107481672,0.9781233860515878,0.8678986995208762,0.8453333333333334,0.8917018284106891,0.008118132829449226,634,116,14173,77,6692.264556884766,64,64,0.8714361107481672,0,0.0,CA-MemStream-EIA,mixed,3,3,123
,0.7974778037338331,0.0,0.0,0.0,0.0,0,0,14289,711,0.0,0,0,,0,0.0,Canary-Rules,mixed,3,3,123
0.048126338230561456,0.494423385293675,0.05065023956194387,0.04933333333333333,0.052039381153305204,0.049898523339631885,37,713,13576,674,46.97299003601074,0,0,0.048126338230561456,0,0.0,Random,mixed,3,3,123
0.8862380579462443,0.9856459698070632,0.8627450980392157,0.8506666666666667,0.8751714677640604,0.007848083526031812,638,112,14159,91,5800.678968429565,0,0,0.8862380579462443,0,0.0,MemStream,hybrid,3,3,123
0.8859391306296459,0.986249705509432,0.8627450980392157,0.8506666666666667,0.8751714677640604,0.007848083526031812,638,112,14159,91,7493.220329284668,0,0,0.8859391306296459,0,0.0,CA-MemStream,hybrid,3,3,123
0.8809338243256686,0.9874294940798625,0.8465179175118324,0.8346666666666667,0.8587105624142661,0.00868894961810665,626,124,14147,103,7733.70099067688,25,25,0.8809338243256686,0,0.0,CA-MemStream-EIA,hybrid,3,3,123
,0.8998621048816082,0.0,0.0,0.0,0.0,0,0,14271,729,0.0,0,0,,0,0.0,Canary-Rules,hybrid,3,3,123
0.04660980725832985,0.48428552190649377,0.0392156862745098,0.03866666666666667,0.039780521262002745,0.05052203769882979,29,721,13550,700,78.52530479431152,0,0,0.04660980725832985,0,0.0,Random,hybrid,3,3,123
0.13202335741871735,0.718477380116959,0.15333333333333332,0.15333333333333332,0.15333333333333332,0.04456140350877193,115,635,13615,635,5195.51944732666,0,0,0.13202335741871735,0,0.0,MemStream,canary_only,4,4,42
0.1322127876848614,0.7197441871345028,0.15333333333333332,0.15333333333333332,0.15333333333333332,0.04456140350877193,115,635,13615,635,6644.4127559661865,0,0,0.1322127876848614,0,0.0,CA-MemStream,canary_only,4,4,42
0.13790412200644417,0.7349742222222222,0.15866666666666668,0.15866666666666668,0.15866666666666668,0.04428070175438596,119,631,13619,631,7324.275255203247,42,42,0.13790412200644417,0,0.0,CA-MemStream-EIA,canary_only,4,4,42
,0.9936491228070176,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,canary_only,4,4,42
0.04999384167027312,0.497933567251462,0.04533333333333334,0.04533333333333334,0.04533333333333334,0.05024561403508772,34,716,13534,716,40.999650955200195,0,0,0.04999384167027312,0,0.0,Random,canary_only,4,4,42
0.05337677480303701,0.5663849824561403,0.018666666666666668,0.018666666666666668,0.018666666666666668,0.05164912280701754,14,736,13514,736,5898.387432098389,0,0,0.05337677480303701,0,0.0,MemStream,type1_only,4,4,42
0.05387570178538428,0.5701557426900584,0.018666666666666668,0.018666666666666668,0.018666666666666668,0.05164912280701754,14,736,13514,736,6290.594100952148,0,0,0.05387570178538428,0,0.0,CA-MemStream,type1_only,4,4,42
0.06196770753487668,0.6329443274853801,0.024,0.024,0.024,0.05136842105263158,18,732,13518,732,7567.779064178467,42,42,0.06196770753487668,0,0.0,CA-MemStream-EIA,type1_only,4,4,42
,0.4673333333333333,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type1_only,4,4,42
0.052787666525789645,0.5091663157894737,0.05600000000000001,0.056,0.056,0.04968421052631579,42,708,13542,708,51.12719535827637,0,0,0.052787666525789645,0,0.0,Random,type1_only,4,4,42
0.059182059876580706,0.6158588070175439,0.004,0.004,0.004,0.052421052631578945,3,747,13503,747,5167.3033237457275,0,0,0.059182059876580706,0,0.0,MemStream,type2_only,4,4,42
0.05949123664127501,0.617895298245614,0.004,0.004,0.004,0.052421052631578945,3,747,13503,747,7226.433277130127,0,0,0.05949123664127501,0,0.0,CA-MemStream,type2_only,4,4,42
0.06709423689710847,0.6619525614035088,0.006666666666666668,0.006666666666666667,0.006666666666666667,0.05228070175438596,5,745,13505,745,6741.459608078003,42,42,0.06709423689710847,0,0.0,CA-MemStream-EIA,type2_only,4,4,42
,0.4673333333333333,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type2_only,4,4,42
0.053522177318292515,0.5235140116959065,0.064,0.064,0.064,0.04926315789473684,48,702,13548,702,27.99367904663086,0,0,0.053522177318292515,0,0.0,Random,type2_only,4,4,42
0.07328208037400584,0.6732128187134503,0.036,0.036,0.036,0.05073684210526316,27,723,13527,723,5306.917428970337,0,0,0.07328208037400584,0,0.0,MemStream,type3_only,4,4,42
0.07268673215783389,0.6695209356725146,0.036,0.036,0.036,0.05073684210526316,27,723,13527,723,6472.789287567139,0,0,0.07268673215783389,0,0.0,CA-MemStream,type3_only,4,4,42
0.08356255390372727,0.7197264093567253,0.04133333333333333,0.04133333333333333,0.04133333333333333,0.05045614035087719,31,719,13531,719,7314.622402191162,42,42,0.08356255390372727,0,0.0,CA-MemStream-EIA,type3_only,4,4,42
,0.4673333333333333,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type3_only,4,4,42
0.05078263857008131,0.5032488421052632,0.04933333333333333,0.04933333333333333,0.04933333333333333,0.050035087719298245,37,713,13537,713,37.062644958496094,0,0,0.05078263857008131,0,0.0,Random,type3_only,4,4,42
0.9398821292195014,0.9914882429681536,0.9045362220717671,0.8906666666666667,0.9188445667125172,0.005745113150704127,668,82,14191,59,5147.102117538452,0,0,0.9398821292195014,0,0.0,MemStream,mixed,4,4,42
0.9386244221483293,0.9914537418357361,0.9018280297901151,0.888,0.9160935350756534,0.005885237861696911,666,84,14189,61,6425.601005554199,0,0,0.9386244221483293,0,0.0,CA-MemStream,mixed,4,4,42
0.9286444091185437,0.9915192747129541,0.8909952606635071,0.8773333333333333,0.9050894085281981,0.0064457367056680445,658,92,14181,69,7333.33683013916,52,52,0.9286444091185437,0,0.0,CA-MemStream-EIA,mixed,4,4,42
,0.7975097699400885,0.0,0.0,0.0,0.0,0,0,14273,727,0.0,0,0,,0,0.0,Canary-Rules,mixed,4,4,42
0.04975969579761408,0.49979304139143255,0.055517941773865945,0.05466666666666667,0.05639614855570839,0.04967421004694178,41,709,13564,686,27.967453002929688,0,0,0.04975969579761408,0,0.0,Random,mixed,4,4,42
0.9263517081904902,0.9923547651125363,0.8977119784656797,0.8893333333333333,0.90625,0.005818844643858665,667,83,14181,69,5583.425045013428,0,0,0.9263517081904902,0,0.0,MemStream,hybrid,4,4,42
0.9259049155372815,0.9923493356641226,0.8963660834454913,0.888,0.904891304347826,0.005888951205832866,666,84,14180,70,7701.665639877319,0,0,0.9259049155372815,0,0.0,CA-MemStream,hybrid,4,4,42
0.8652550579379601,0.9858170424479991,0.7873485868102289,0.78,0.7948369565217391,0.01156758272574313,585,165,14099,151,8352.248907089233,44,44,0.8652550579379601,0,0.0,CA-MemStream-EIA,hybrid,4,4,42
,0.8983092888146504,0.0,0.0,0.0,0.0,0,0,14264,736,0.0,0,0,,0,0.0,Canary-Rules,hybrid,4,4,42
0.051647472382019756,0.5058924755846278,0.057873485868102294,0.05733333333333333,0.058423913043478264,0.04956533931575995,43,707,13557,693,28.815031051635742,0,0,0.051647472382019756,0,0.0,Random,hybrid,4,4,42
0.14343737745115892,0.7272570760233918,0.21866666666666668,0.21866666666666668,0.21866666666666668,0.04112280701754386,164,586,13664,586,5243.09515953064,0,0,0.14343737745115892,0,0.0,MemStream,canary_only,4,4,123
0.14344911872080776,0.7273114385964913,0.21866666666666668,0.21866666666666668,0.21866666666666668,0.04112280701754386,164,586,13664,586,7127.971649169922,0,0,0.14344911872080776,0,0.0,CA-MemStream,canary_only,4,4,123
0.1383272490612624,0.7246195087719298,0.20933333333333334,0.20933333333333334,0.20933333333333334,0.0416140350877193,157,593,13657,593,7919.149160385132,44,44,0.1383272490612624,0,0.0,CA-MemStream-EIA,canary_only,4,4,123
,0.9936491228070176,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,canary_only,4,4,123
0.051418425415446785,0.5203590175438596,0.050666666666666665,0.050666666666666665,0.050666666666666665,0.049964912280701754,38,712,13538,712,37.98365592956543,0,0,0.051418425415446785,0,0.0,Random,canary_only,4,4,123
0.06599777088349396,0.6336299883040934,0.032,0.032,0.032,0.05094736842105263,24,726,13524,726,5807.242155075073,0,0,0.06599777088349396,0,0.0,MemStream,type1_only,4,4,123
0.06600756478120229,0.6337033450292398,0.032,0.032,0.032,0.05094736842105263,24,726,13524,726,7393.890142440796,0,0,0.06600756478120229,0,0.0,CA-MemStream,type1_only,4,4,123
0.06723093851219825,0.640292350877193,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05087719298245614,25,725,13525,725,7656.23664855957,44,44,0.06723093851219825,0,0.0,CA-MemStream-EIA,type1_only,4,4,123
,0.4673333333333333,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type1_only,4,4,123
0.04968429335082786,0.4998040701754386,0.05600000000000001,0.056,0.056,0.04968421052631579,42,708,13542,708,32.81688690185547,0,0,0.04968429335082786,0,0.0,Random,type1_only,4,4,123
0.11771540648444077,0.8106117426900585,0.052,0.052,0.052,0.04989473684210526,39,711,13539,711,6220.299005508423,0,0,0.11771540648444077,0,0.0,MemStream,type2_only,4,4,123
0.11769896120569666,0.810218292397661,0.052,0.052,0.052,0.04989473684210526,39,711,13539,711,7219.710826873779,0,0,0.11769896120569666,0,0.0,CA-MemStream,type2_only,4,4,123
0.13174297628629458,0.836003461988304,0.06266666666666666,0.06266666666666666,0.06266666666666666,0.04933333333333333,47,703,13547,703,7628.072261810303,44,44,0.13174297628629458,0,0.0,CA-MemStream-EIA,type2_only,4,4,123
,0.4673333333333333,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type2_only,4,4,123
0.05146457181645886,0.49963284210526315,0.05600000000000001,0.056,0.056,0.04968421052631579,42,708,13542,708,33.70475769042969,0,0,0.05146457181645886,0,0.0,Random,type2_only,4,4,123
0.1580834248710771,0.8596009356725146,0.11066666666666666,0.11066666666666666,0.11066666666666666,0.04680701754385965,83,667,13583,667,4887.641191482544,0,0,0.1580834248710771,0,0.0,MemStream,type3_only,4,4,123
0.15780541397589387,0.8575132631578947,0.11066666666666666,0.11066666666666666,0.11066666666666666,0.04680701754385965,83,667,13583,667,6290.623664855957,0,0,0.15780541397589387,0,0.0,CA-MemStream,type3_only,4,4,123
0.1772006541506398,0.8781489590643274,0.12266666666666666,0.12266666666666666,0.12266666666666666,0.04617543859649123,92,658,13592,658,7658.034801483154,44,44,0.1772006541506398,0,0.0,CA-MemStream-EIA,type3_only,4,4,123
,0.4673333333333333,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type3_only,4,4,123
0.05122462678860666,0.5026745263157895,0.05466666666666667,0.05466666666666667,0.05466666666666667,0.04975438596491228,41,709,13541,709,42.35053062438965,0,0,0.05122462678860666,0,0.0,Random,type3_only,4,4,123
0.9173315778931326,0.9904012645532377,0.8449559918754231,0.832,0.8583218707015131,0.008827856792545365,624,126,14147,103,5884.727478027344,0,0,0.9173315778931326,0,0.0,MemStream,mixed,4,4,123
0.9163024027365521,0.9899648926884681,0.8449559918754231,0.832,0.8583218707015131,0.008827856792545365,624,126,14147,103,7129.287242889404,0,0,0.9163024027365521,0,0.0,CA-MemStream,mixed,4,4,123
0.9169749511865787,0.9906369901674665,0.8436018957345972,0.8306666666666667,0.8569463548830811,0.008897919148041757,623,127,14146,104,7355.1185131073,49,49,0.9169749511865787,0,0.0,CA-MemStream-EIA,mixed,4,4,123
,0.7961342541216566,0.0,0.0,0.0,0.0,0,0,14273,727,0.0,0,0,,0,0.0,Canary-Rules,mixed,4,4,123
0.049766058156749365,0.5086630126947784,0.055517941773865945,0.05466666666666667,0.05639614855570839,0.04967421004694178,41,709,13564,686,28.473854064941406,0,0,0.049766058156749365,0,0.0,Random,mixed,4,4,123
0.8735771533913184,0.9882547695322976,0.8209959623149393,0.8133333333333334,0.8288043478260869,0.00981491867638811,610,140,14124,126,5930.776357650757,0,0,0.8735771533913184,0,0.0,MemStream,hybrid,4,4,123
0.8727520592517354,0.9877986958655416,0.8209959623149393,0.8133333333333334,0.8288043478260869,0.00981491867638811,610,140,14124,126,6338.776111602783,0,0,0.8727520592517354,0,0.0,CA-MemStream,hybrid,4,4,123
0.8183319580268007,0.9736390754163723,0.7752355316285329,0.768,0.782608695652174,0.012198541783510937,576,174,14090,160,7025.294065475464,36,36,0.8183319580268007,0,0.0,CA-MemStream-EIA,hybrid,4,4,123
,0.8976299409885635,0.0,0.0,0.0,0.0,0,0,14264,736,0.0,0,0,,0,0.0,Canary-Rules,hybrid,4,4,123
0.04826916376766511,0.5042865971494062,0.04979811574697174,0.04933333333333333,0.050271739130434784,0.04998597868760516,37,713,13551,699,30.99346160888672,0,0,0.04826916376766511,0,0.0,Random,hybrid,4,4,123
0.21261267254198582,0.7338836959064327,0.32266666666666666,0.32266666666666666,0.32266666666666666,0.03564912280701754,242,508,13742,508,5476.399898529053,0,0,0.21261267254198582,0,0.0,MemStream,canary_only,5,5,42
0.21327967765472367,0.7386566081871345,0.32266666666666666,0.32266666666666666,0.32266666666666666,0.03564912280701754,242,508,13742,508,6319.820880889893,0,0,0.21327967765472367,0,0.0,CA-MemStream,canary_only,5,5,42
0.17466195967664694,0.7206590409356725,0.256,0.256,0.256,0.03915789473684211,192,558,13692,558,7543.414354324341,53,53,0.17466195967664694,0,0.0,CA-MemStream-EIA,canary_only,5,5,42
,0.9980350877192982,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,canary_only,5,5,42
0.053073784730785695,0.5241066666666667,0.05600000000000001,0.056,0.056,0.04968421052631579,42,708,13542,708,37.25767135620117,0,0,0.053073784730785695,0,0.0,Random,canary_only,5,5,42
0.046456631088949346,0.49287700584795324,0.024,0.024,0.024,0.05136842105263158,18,732,13518,732,5076.125860214233,0,0,0.046456631088949346,0,0.0,MemStream,type1_only,5,5,42
0.050035935276263314,0.5278687719298245,0.024,0.024,0.024,0.05136842105263158,18,732,13518,732,6247.618198394775,0,0,0.050035935276263314,0,0.0,CA-MemStream,type1_only,5,5,42
0.05314638609568979,0.5547404444444445,0.036,0.036,0.036,0.05073684210526316,27,723,13527,723,6549.067735671997,53,53,0.05314638609568979,0,0.0,CA-MemStream-EIA,type1_only,5,5,42
,0.47171929824561404,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type1_only,5,5,42
0.046977516099194566,0.4825105029239767,0.044,0.044,0.044,0.05031578947368421,33,717,13533,717,33.1881046295166,0,0,0.046977516099194566,0,0.0,Random,type1_only,5,5,42
0.04764144008430949,0.5187491461988305,0.005333333333333333,0.005333333333333333,0.005333333333333333,0.05235087719298245,4,746,13504,746,5040.602922439575,0,0,0.04764144008430949,0,0.0,MemStream,type2_only,5,5,42
0.049642461773882214,0.5369576140350877,0.005333333333333333,0.005333333333333333,0.005333333333333333,0.05235087719298245,4,746,13504,746,6377.433300018311,0,0,0.049642461773882214,0,0.0,CA-MemStream,type2_only,5,5,42
0.05055480545992464,0.5454024327485381,0.008,0.008,0.008,0.05221052631578947,6,744,13506,744,8200.763702392578,53,53,0.05055480545992464,0,0.0,CA-MemStream-EIA,type2_only,5,5,42
,0.47171929824561404,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type2_only,5,5,42
0.050112304968843335,0.4967730526315789,0.052,0.052,0.052,0.04989473684210526,39,711,13539,711,53.63011360168457,0,0,0.050112304968843335,0,0.0,Random,type2_only,5,5,42
0.061640303128779064,0.602297216374269,0.025333333333333333,0.025333333333333333,0.025333333333333333,0.051298245614035086,19,731,13519,731,5417.834043502808,0,0,0.061640303128779064,0,0.0,MemStream,type3_only,5,5,42
0.06159580032280145,0.6037484444444444,0.025333333333333333,0.025333333333333333,0.025333333333333333,0.051298245614035086,19,731,13519,731,7163.878440856934,0,0,0.06159580032280145,0,0.0,CA-MemStream,type3_only,5,5,42
0.06882429369240606,0.6409698713450291,0.04533333333333334,0.04533333333333334,0.04533333333333334,0.05024561403508772,34,716,13534,716,8180.203437805176,53,53,0.06882429369240606,0,0.0,CA-MemStream-EIA,type3_only,5,5,42
,0.47171929824561404,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type3_only,5,5,42
0.05129075976966907,0.503918596491228,0.053333333333333344,0.05333333333333334,0.05333333333333334,0.04982456140350877,40,710,13540,710,27.998924255371094,0,0,0.05129075976966907,0,0.0,Random,type3_only,5,5,42
0.9369402047201676,0.9747719226579521,0.8979591836734694,0.88,0.9166666666666666,0.0063025210084033615,660,90,14190,60,5377.915859222412,0,0,0.9369402047201676,0,0.0,MemStream,mixed,5,5,42
0.9367697444526546,0.975930010893246,0.8979591836734694,0.88,0.9166666666666666,0.0063025210084033615,660,90,14190,60,7189.695119857788,0,0,0.9367697444526546,0,0.0,CA-MemStream,mixed,5,5,42
0.9504150195303389,0.9775762527233115,0.9102040816326532,0.892,0.9291666666666667,0.005672268907563025,669,81,14199,51,7607.735872268677,63,63,0.9504150195303389,0,0.0,CA-MemStream-EIA,mixed,5,5,42
,0.7960842670401495,0.0,0.0,0.0,0.0,0,0,14280,720,0.0,0,0,,0,0.0,Canary-Rules,mixed,5,5,42
0.047108984234802614,0.48687159586056644,0.05578231292517007,0.05466666666666667,0.05694444444444444,0.04964985994397759,41,709,13571,679,35.176753997802734,0,0,0.047108984234802614,0,0.0,Random,mixed,5,5,42
0.901705787218512,0.9802737382492474,0.8490566037735849,0.84,0.8583106267029973,0.008411608019066312,630,120,14146,104,5497.094631195068,0,0,0.901705787218512,0,0.0,MemStream,hybrid,5,5,42
0.9015884320669582,0.9805033193763797,0.8477088948787063,0.8386666666666667,0.8569482288828338,0.00848170475255853,629,121,14145,105,6390.06495475769,0,0,0.9015884320669582,0,0.0,CA-MemStream,hybrid,5,5,42
0.901675826400224,0.9805872635572239,0.8490566037735849,0.84,0.8583106267029973,0.008411608019066312,630,120,14146,104,7994.363784790039,23,23,0.901675826400224,0,0.0,CA-MemStream-EIA,hybrid,5,5,42
,0.8963382956218,0.0,0.0,0.0,0.0,0,0,14266,734,0.0,0,0,,0,0.0,Canary-Rules,hybrid,5,5,42
0.051034443309216554,0.5125682297155907,0.057951482479784364,0.05733333333333333,0.05858310626702997,0.049558390578999016,43,707,13559,691,53.65443229675293,0,0,0.051034443309216554,0,0.0,Random,hybrid,5,5,42
0.12705052335022654,0.7113578011695906,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.04364912280701754,128,622,13628,622,5728.466033935547,0,0,0.12705052335022654,0,0.0,MemStream,canary_only,5,5,123
0.12740878186453383,0.7118696140350877,0.17066666666666666,0.17066666666666666,0.17066666666666666,0.04364912280701754,128,622,13628,622,7193.314790725708,0,0,0.12740878186453383,0,0.0,CA-MemStream,canary_only,5,5,123
0.12940871444154733,0.7205665497076024,0.18,0.18,0.18,0.0431578947368421,135,615,13635,615,7119.6229457855225,41,41,0.12940871444154733,0,0.0,CA-MemStream-EIA,canary_only,5,5,123
,0.9980350877192982,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,canary_only,5,5,123
0.05151503679988655,0.5089634619883041,0.052,0.052,0.052,0.04989473684210526,39,711,13539,711,36.997318267822266,0,0,0.05151503679988655,0,0.0,Random,canary_only,5,5,123
0.05898366794115539,0.6023491461988304,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05087719298245614,25,725,13525,725,4987.609148025513,0,0,0.05898366794115539,0,0.0,MemStream,type1_only,5,5,123
0.06765051642585371,0.6597383859649122,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05087719298245614,25,725,13525,725,6000.203847885132,0,0,0.06765051642585371,0,0.0,CA-MemStream,type1_only,5,5,123
0.07571542796807082,0.6983344093567251,0.032,0.032,0.032,0.05094736842105263,24,726,13524,726,7345.308065414429,41,41,0.07571542796807082,0,0.0,CA-MemStream-EIA,type1_only,5,5,123
,0.47171929824561404,0.0,0.0,0.0,0.0,0,0,14250,750,0.0,0,0,,0,0.0,Canary-Rules,type1_only,5,5,123
