fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies,params,label,group
2,easy,42,sklearn_IF,0.9838778892896953,0.41897678124849114,0.3757396449704142,0.254,0.7215909090909091,0.6011963666587995,14293.416299973615,30628.25450001401,352,"{'n_estimators': 500, 'max_samples': 0.5, 'max_features': 0.5}",IF_n500_ms50_mf50,sklearn_IF
2,easy,42,CADIFEia,0.9764692108110274,0.1353146123813885,0.2246858832224686,0.15184815184815184,0.4318181818181818,0.6735240688021795,717.6187000004575,753.0026999884285,352,"{'n_bins': 3, 'n_estimators': 50}",CADIFEia_b3_n50,CADIFEia
2,easy,42,CADIFEia,0.9771951048618295,0.1037705060328519,0.21449704142011836,0.145,0.4119318181818182,0.668915550013159,3099.910999997519,3208.1188000156544,352,"{'n_bins': 3, 'n_estimators': 200}",CADIFEia_b3_n200,CADIFEia
2,easy,42,CADIFEia,0.9757411254034373,0.12969179385589857,0.21893491124260356,0.148,0.42045454545454547,0.6747192256011976,788.2590999943204,855.5953000031877,352,"{'n_bins': 5, 'n_estimators': 50}",CADIFEia_b5_n50,CADIFEia
2,easy,42,CADIFEia,0.9780984988124555,0.10349380317420533,0.21449704142011836,0.145,0.4119318181818182,0.6688805276360897,3287.5563999987207,2733.165999990888,352,"{'n_bins': 5, 'n_estimators': 200}",CADIFEia_b5_n200,CADIFEia
2,easy,42,CADIFEia,0.9775627263073919,0.11464904734128444,0.20694752402069475,0.13986013986013987,0.3977272727272727,0.6765485612400894,647.9384000122081,645.9402999898884,352,"{'n_bins': 10, 'n_estimators': 50}",CADIFEia_b10_n50,CADIFEia
2,easy,42,CADIFEia,0.9773181196633348,0.08947584024379472,0.17011834319526628,0.115,0.32670454545454547,0.6733121784118424,2288.025899993954,2368.201500008581,352,"{'n_bins': 10, 'n_estimators': 200}",CADIFEia_b10_n200,CADIFEia
2,medium,42,MemStream_,0.9622773273388289,0.10121688781184836,0.19552238805970149,0.131,0.38529411764705884,9.170487546920784,0.04949999856762588,2853.732499992475,340,"{'bufsz': 200, 'memsz': 100, 'k': 5}",MS_b200_m100_k5,MemStream_
2,medium,42,MemStream_,0.9553223273682907,0.09002985196985072,0.1791044776119403,0.12,0.35294117647058826,10.010145115852357,0.08529998012818396,2784.6789000032004,340,"{'bufsz': 200, 'memsz': 100, 'k': 10}",MS_b200_m100_k10,MemStream_
2,medium,42,MemStream_,0.9471674935625858,0.07770250503541169,0.1582089552238806,0.106,0.31176470588235294,11.21885348796845,0.05470000905916095,3399.214800010668,340,"{'bufsz': 200, 'memsz': 100, 'k': 20}",MS_b200_m100_k20,MemStream_
2,medium,42,MemStream_,0.9685538651000819,0.11287850284910159,0.21940298507462686,0.147,0.4323529411764706,8.41959338188173,0.15410000924021006,6077.21180000226,340,"{'bufsz': 200, 'memsz': 200, 'k': 5}",MS_b200_m200_k5,MemStream_
2,medium,42,MemStream_,0.9637827542115714,0.10036265248197439,0.20149253731343283,0.135,0.39705882352941174,9.166791024208074,0.16590001177974045,6062.020100012887,340,"{'bufsz': 200, 'memsz': 200, 'k': 10}",MS_b200_m200_k10,MemStream_
2,medium,42,MemStream_,0.9563266965606236,0.08752150973946952,0.17761194029850746,0.119,0.35,10.164144530296326,0.155699992319569,6399.903000012273,340,"{'bufsz': 200, 'memsz': 200, 'k': 20}",MS_b200_m200_k20,MemStream_
2,medium,42,MemStream_,0.9741072617567511,0.12564124141599922,0.2253731343283582,0.151,0.4441176470588235,7.650833778381383,0.3893999964930117,23489.322400011588,340,"{'bufsz': 200, 'memsz': 500, 'k': 5}",MS_b200_m500_k5,MemStream_
2,medium,42,MemStream_,0.9697684961493362,0.11525090499813957,0.21343283582089553,0.143,0.42058823529411765,8.280903964042663,0.1858999894466251,15828.808899997966,340,"{'bufsz': 200, 'memsz': 500, 'k': 10}",MS_b200_m500_k10,MemStream_
