fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies
9,medium,789,MemStream_,0.9717496003404767,0.1059767663156021,0.1946107784431137,0.13,0.3869047619047619,9.25713343143464,0.5241000035312027,4558.905699988827,336
9,medium,1024,MemStream_,0.9717496003404767,0.1059767663156021,0.1946107784431137,0.13,0.3869047619047619,9.25713343143464,0.2353000163566321,4366.272099985508,336
9,hard,42,MemStream_,0.9341314038559824,0.0232144460300294,0.0677710843373494,0.045,0.1371951219512195,8.786405606269838,0.2932999923359602,4672.223299974576,328
9,hard,123,MemStream_,0.9341314038559824,0.0232144460300294,0.0677710843373494,0.045,0.1371951219512195,8.786405606269838,0.3819999983534217,4416.105499985861,328
9,hard,456,MemStream_,0.9341314038559824,0.0232144460300294,0.0677710843373494,0.045,0.1371951219512195,8.786405606269838,0.2846000134013593,4610.343200009083,328
9,hard,789,MemStream_,0.9341314038559824,0.0232144460300294,0.0677710843373494,0.045,0.1371951219512195,8.786405606269838,0.4705000028479844,4592.430799995782,328
9,hard,1024,MemStream_,0.9341314038559824,0.0232144460300294,0.0677710843373494,0.045,0.1371951219512195,8.786405606269838,0.2387000131420791,4606.312499992782,328
10,easy,42,MemStream_,0.9791186652976472,0.313619222628585,0.3228228228228228,0.215,0.6475903614457831,9.052485256195071,0.5164000031072646,4392.071200010832,332
10,easy,123,MemStream_,0.9791186652976472,0.313619222628585,0.3228228228228228,0.215,0.6475903614457831,9.052485256195071,1.1895000061485916,4551.790500001516,332
10,easy,456,MemStream_,0.9791186652976472,0.313619222628585,0.3228228228228228,0.215,0.6475903614457831,9.052485256195071,0.3636999754235148,4311.683899984928,332
10,easy,789,MemStream_,0.9791186652976472,0.313619222628585,0.3228228228228228,0.215,0.6475903614457831,9.052485256195071,0.3087999939452857,4394.711400003871,332
10,easy,1024,MemStream_,0.9791186652976472,0.313619222628585,0.3228228228228228,0.215,0.6475903614457831,9.052485256195071,0.4004999937023967,4531.180799996946,332
10,medium,42,MemStream_,0.956725398319908,0.0922284440416853,0.175018698578908,0.117,0.3471810089020771,8.917763519287115,0.2812999882735312,3919.503999990411,337
10,medium,123,MemStream_,0.956725398319908,0.0922284440416853,0.175018698578908,0.117,0.3471810089020771,8.917763519287115,0.2339000056963414,4269.516200001817,337
10,medium,456,MemStream_,0.956725398319908,0.0922284440416853,0.175018698578908,0.117,0.3471810089020771,8.917763519287115,0.375600007828325,4563.637899991591,337
10,medium,789,MemStream_,0.956725398319908,0.0922284440416853,0.175018698578908,0.117,0.3471810089020771,8.917763519287115,0.3938000008929521,4574.729999992996,337
10,medium,1024,MemStream_,0.956725398319908,0.0922284440416853,0.175018698578908,0.117,0.3471810089020771,8.917763519287115,1.5807999880053103,4614.484699995955,337
10,hard,42,MemStream_,0.8953846766982133,0.0153331790843241,0.0564024390243902,0.037,0.1185897435897435,8.679245033264163,0.2922999847214669,4371.180199988885,312
10,hard,123,MemStream_,0.8953846766982133,0.0153331790843241,0.0564024390243902,0.037,0.1185897435897435,8.679245033264163,0.2767000114545226,3916.066299978411,312
10,hard,456,MemStream_,0.8953846766982133,0.0153331790843241,0.0564024390243902,0.037,0.1185897435897435,8.679245033264163,0.232899998081848,4623.293199983891,312
10,hard,789,MemStream_,0.8953846766982133,0.0153331790843241,0.0564024390243902,0.037,0.1185897435897435,8.679245033264163,0.5151999939698726,4594.558600016171,312
10,hard,1024,MemStream_,0.8953846766982133,0.0153331790843241,0.0564024390243902,0.037,0.1185897435897435,8.679245033264163,0.5355000030249357,4636.203900008695,312
11,easy,42,MemStream_,0.9702052925354208,0.3582104108908671,0.3286245353159851,0.221,0.6405797101449275,11.53207952976228,0.3708000003825873,4888.249199982965,345
11,easy,123,MemStream_,0.9702052925354208,0.3582104108908671,0.3286245353159851,0.221,0.6405797101449275,11.53207952976228,0.8301000052597374,4233.3236999984365,345
11,easy,456,MemStream_,0.9702052925354208,0.3582104108908671,0.3286245353159851,0.221,0.6405797101449275,11.53207952976228,0.2657000150065869,4262.154199997895,345
11,easy,789,MemStream_,0.9702052925354208,0.3582104108908671,0.3286245353159851,0.221,0.6405797101449275,11.53207952976228,0.4016000020783394,5294.428900000639,345
11,easy,1024,MemStream_,0.9702052925354208,0.3582104108908671,0.3286245353159851,0.221,0.6405797101449275,11.53207952976228,0.4091000009793788,4611.709699995117,345
11,medium,42,MemStream_,0.9137079247026438,0.0345493144724784,0.0916030534351145,0.06,0.1935483870967742,10.951700267791797,0.4609999887179583,5330.095300014364,310
11,medium,123,MemStream_,0.9137079247026438,0.0345493144724784,0.0916030534351145,0.06,0.1935483870967742,10.951700267791797,0.2765000099316239,4852.93730002013,310
11,medium,456,MemStream_,0.9137079247026438,0.0345493144724784,0.0916030534351145,0.06,0.1935483870967742,10.951700267791797,0.2564999740570783,5252.9593000072055,310
11,medium,789,MemStream_,0.9137079247026438,0.0345493144724784,0.0916030534351145,0.06,0.1935483870967742,10.951700267791797,0.2620999875944108,4994.681300013326,310
11,medium,1024,MemStream_,0.9137079247026438,0.0345493144724784,0.0916030534351145,0.06,0.1935483870967742,10.951700267791797,0.4042999935336411,5168.067400023574,310
11,hard,42,MemStream_,0.775535229333454,0.0096464814722384,0.0317460317460317,0.021,0.0650154798761609,10.711641926765449,0.4434999718796462,4541.51060001459,323
11,hard,123,MemStream_,0.775535229333454,0.0096464814722384,0.0317460317460317,0.021,0.0650154798761609,10.711641926765449,0.4594000056385994,5092.447200004244,323
11,hard,456,MemStream_,0.775535229333454,0.0096464814722384,0.0317460317460317,0.021,0.0650154798761609,10.711641926765449,0.2512999926693737,4497.564099990996,323
11,hard,789,MemStream_,0.775535229333454,0.0096464814722384,0.0317460317460317,0.021,0.0650154798761609,10.711641926765449,0.2989000058732927,4900.056799990125,323
11,hard,1024,MemStream_,0.775535229333454,0.0096464814722384,0.0317460317460317,0.021,0.0650154798761609,10.711641926765449,0.4957000201102346,4452.080399991246,323
1,easy,42,sHST_River,0.8017995619070141,0.0043905711688638,0.0111249396764115,0.0056153846153846,0.5902964959568733,0.480934519375,309.33160000131465,756.4310999878217,371
1,easy,123,sHST_River,0.7425706829024984,0.003370951646932,0.0059682404348289,0.0031069684864624,0.0754716981132075,0.5138115625,219.48480000719428,671.4722999895457,371
1,easy,456,sHST_River,0.6902106642322857,0.0027032564824813,0.004210839195482,0.002124946876328,0.22911051212938,0.4715745,267.8842000022996,784.6749000018463,371
1,easy,789,sHST_River,0.6440113661515967,0.0024405843958497,0.0045576141880511,0.0022999425014374,0.2479784366576819,0.4816152499999999,286.1241000064183,831.7097999970429,371
1,easy,1024,sHST_River,0.8087228223448837,0.0049989135319021,0.0119303403822232,0.0060283991885946,0.568733153638814,0.4746773125,448.4066999866627,842.5588000100106,371
1,medium,42,sHST_River,0.7730265417530229,0.0042613040152214,0.009996535853912,0.00505,0.4879227053140096,0.4804031624999999,295.06299999775365,822.8470000030939,414
1,medium,123,sHST_River,0.7142754886673385,0.003389309508217,0.0059290427464856,0.0030867270735835,0.0748792270531401,0.5122944374999999,303.8189000217244,826.5951999928802,414
1,medium,456,sHST_River,0.6666666606154934,0.002805387312061,0.0032167070817043,0.001625,0.1570048309178744,0.4715549,342.4276000005193,830.8551000081934,414
1,medium,789,sHST_River,0.5922790550836368,0.0023507375034898,0.0032474946086515,0.0016409835645239,0.1545893719806763,0.48224175,319.17870001052506,916.8528000009246,414
1,medium,1024,sHST_River,0.7819403496154915,0.0047254367286453,0.0109862918790518,0.00555,0.5362318840579711,0.4716197874999999,268.0542999878526,781.9320999842603,414
1,hard,42,sHST_River,0.727721474084044,0.0033226062846583,0.0073806221517733,0.003725,0.3962765957446808,0.4803947374999999,220.8850999886636,795.0886000180617,376
1,hard,123,sHST_River,0.6538862609578349,0.002631843142754,0.0050205385668644,0.0027458811782326,0.0292553191489361,0.5255836875,220.53250001044944,841.5621999884024,376
1,hard,456,sHST_River,0.5951744199307465,0.0020981885159623,0.0021795125817317,0.0011,0.1170212765957446,0.4714047,251.62039999850091,765.2128000045195,376
1,hard,789,sHST_River,0.5717435214373234,0.0020359650517449,0.0027737877061766,0.0013999300034998,0.1489361702127659,0.4813381249999999,290.446900005918,796.4007999980822,376
1,hard,1024,sHST_River,0.7041432574090354,0.0031787004132798,0.007083415890628,0.003575,0.3803191489361702,0.4715311375000001,328.4474000101909,866.1417000112124,376
2,easy,42,sHST_River,0.8215521818400385,0.00462842150828,0.0116812682519816,0.0058947368421052,0.6363636363636364,0.468131195,327.1836999920197,733.799400011776,352
2,easy,123,sHST_River,0.7577305589086794,0.0036363971274194,0.0092292746113989,0.00475,0.1619318181818181,0.4978414825000001,276.2643999885768,746.3301999960095,352
2,easy,456,sHST_River,0.6952665811145798,0.0026150407603771,0.0043120539254559,0.002175,0.2471590909090909,0.4529588625,296.3071999838576,768.8166000007186,352
2,easy,789,sHST_River,0.6537092925594501,0.0023803057453322,0.0042624900872323,0.00215,0.2443181818181818,0.463513425,286.6162999998778,722.0421000092756,352
2,easy,1024,sHST_River,0.8317040121295297,0.0063771864174762,0.0189366351056081,0.0127326150832517,0.0369318181818181,0.51332125,361.3603000121657,888.6556000215933,352
2,medium,42,sHST_River,0.7960747609170885,0.0039453189073119,0.009518851788503,0.0047998800029999,0.5647058823529412,0.4671042499999999,329.019500000868,802.0591999811586,340
2,medium,123,sHST_River,0.7321250684988008,0.0030639104189716,0.0069519357545247,0.0036236411345745,0.0852941176470588,0.5041139375000001,265.60280000558123,752.9389999981504,340
2,medium,456,sHST_River,0.6802053711898461,0.0024115938233785,0.0039660899310891,0.0019999000049997,0.2352941176470588,0.4532173124999999,306.7660999950021,713.45039998414,340
2,medium,789,sHST_River,0.6141519111901999,0.0020430348845537,0.0033711764414258,0.0016999150042497,0.2,0.4637672499999999,321.0884000000078,698.5812000057194,340
2,medium,1024,sHST_River,0.8164427762490352,0.0051239396593932,0.0131086142322097,0.007,0.1029411764705882,0.4977006468749999,327.87109998753294,794.5218000095338,340
2,hard,42,sHST_River,0.7420543898604299,0.0031730792729324,0.0071890726096333,0.003625,0.4277286135693215,0.4670536999999999,289.9510000133887,739.9990000121761,339
2,hard,123,sHST_River,0.6419140250985007,0.0022399444539084,0.0040772274853099,0.002125,0.0501474926253687,0.5040489625,293.0986999999732,766.7507999867667,339
2,hard,456,sHST_River,0.5777885994637015,0.0018178583674466,0.0020327722551377,0.001025,0.1209439528023598,0.4530853375,244.22360002063212,767.2625000122935,339
2,hard,789,sHST_River,0.5711959204479912,0.0018262085634773,0.0027764694216515,0.0014,0.1651917404129793,0.4635623,286.1935000109952,767.003199987812,339
2,hard,1024,sHST_River,0.7100874403943592,0.0029475695877343,0.0063682337516388,0.0034,0.0501474926253687,0.49739609375,346.8336000223644,855.4415000253357,339
3,easy,42,sHST_River,0.8388167250095625,0.0052486014632345,0.0132367997659792,0.0067037037037037,0.5201149425287356,0.468819430625,257.78410001657903,735.3551000123844,348
3,easy,123,sHST_River,0.8280855383770058,0.0053754127528099,0.0145848915482423,0.0078,0.1120689655172413,0.5040025124999999,328.62699998077005,787.1274999924935,348
3,easy,456,sHST_River,0.7930212506542993,0.0040274501583587,0.009629140530428,0.0048611111111111,0.5028735632183908,0.4468830850000001,262.34759998624213,836.8351999961305,348
3,easy,789,sHST_River,0.7035271041151834,0.0029476141566042,0.0071655444035065,0.0036147358166482,0.4051724137931034,0.4604616874999999,295.9549000079278,743.5307999840006,348
3,easy,1024,sHST_River,0.881292414318155,0.0098446091254158,0.0353460972017673,0.0237623762376237,0.0689655172413793,0.5153916875,303.7223000137601,838.4938999952283,348
3,medium,42,sHST_River,0.8299509151520816,0.004707733623568,0.0116359910717552,0.0058888888888888,0.4832826747720364,0.4689720724999999,292.40350000327453,799.8446000274271,329
3,medium,123,sHST_River,0.822962953389633,0.0050748659700197,0.0150121974103959,0.008,0.121580547112462,0.5040244749999999,251.92390001029707,748.1621000042651,329
3,medium,456,sHST_River,0.788675760684076,0.0036690909101633,0.008859784283513,0.0044703595724003,0.4893617021276595,0.4467963124999999,267.2721999988425,740.7056000083685,329
3,medium,789,sHST_River,0.6817839586240947,0.0025279308156629,0.0055543157529321,0.0028,0.3404255319148936,0.4597097625,268.8942999811843,802.7457999996841,329
3,medium,1024,sHST_River,0.8726339783350907,0.0086876623773661,0.0290971330765939,0.0169322709163346,0.1033434650455927,0.5098415625000001,241.9277000008151,729.2404000181705,329
3,hard,42,sHST_River,0.7626070992639118,0.0036531585848305,0.0083265184744628,0.0042,0.4759206798866855,0.4609286375000001,291.15960001945496,796.1261000018567,353
3,hard,123,sHST_River,0.7396791881580338,0.0035178311165934,0.0082378491724706,0.0042307692307692,0.1558073654390935,0.490052399375,319.73930000094697,799.5164000021759,353
3,hard,456,sHST_River,0.7003518008151242,0.0027894740101187,0.0058404818397517,0.0029473684210526,0.3172804532577903,0.4456861812499999,302.538399992045,804.1505999863148,353
3,hard,789,sHST_River,0.6518737157485228,0.0025165692784319,0.0056314527062258,0.0028418809041391,0.3059490084985836,0.4608418125000001,333.150900027249,845.3589999990072,353
3,hard,1024,sHST_River,0.7921156123844706,0.004987303700626,0.014315538323889,0.008,0.0679886685552408,0.5063614924999998,252.5989999994636,796.475700015435,353
4,easy,42,sHST_River,0.8554460946998378,0.005825460674796,0.0141771354310242,0.0071844815199169,0.5309734513274337,0.464792125,279.39680000417866,665.4717999917921,339
4,easy,123,sHST_River,0.7720245255235647,0.0035566340894266,0.0075751798469711,0.0038205128205128,0.43952802359882,0.46963649375,319.2424000008032,763.8600000063889,339
4,easy,456,sHST_River,0.7990796021675619,0.0040073899228628,0.0098276962348436,0.0049675816909131,0.4542772861356932,0.4464105000000001,285.4151999927126,830.1623000006657,339
4,easy,789,sHST_River,0.8124332838556634,0.005859510076472,0.0167464114832535,0.0093178036605657,0.0825958702064896,0.4911999374999999,243.0390999943484,789.9265000014566,339
4,easy,1024,sHST_River,0.8271566691973573,0.0053533426483115,0.0136810602821718,0.008,0.0471976401179941,0.5025804325000002,277.9603999806568,812.7925999870058,339
4,medium,42,sHST_River,0.823045505892396,0.0046319729785699,0.0112321015176198,0.005695652173913,0.401840490797546,0.46635215375,251.33270001970232,787.42800001055,326
4,medium,123,sHST_River,0.7308608200077784,0.0029151634904166,0.0062191722067338,0.0032222222222222,0.0889570552147239,0.4941587837499999,255.37920001079328,801.3405000092462,326
4,medium,456,sHST_River,0.7742333654163034,0.0034207849091358,0.0080363199916505,0.0040526315789473,0.4723926380368098,0.44279944,233.30449999775735,825.16210002359,326
4,medium,789,sHST_River,0.7756489243110442,0.0042863449690591,0.0120264582080577,0.0066666666666666,0.0613496932515337,0.4914951881249998,266.32409999729134,739.7731999808457,326
4,medium,1024,sHST_River,0.8012978563033205,0.0043855591110697,0.0110931361220244,0.0059985003749062,0.0736196319018405,0.495257375,272.9989000072237,755.2046999917366,326
4,hard,42,sHST_River,0.7789521823342309,0.0036035701535932,0.008591964310302,0.0043329722523123,0.5032258064516129,0.4579618749999999,366.4219999918714,812.1189000084996,310
4,hard,123,sHST_River,0.6677540106519944,0.0023674384536708,0.0068399452804377,0.0035714285714285,0.0806451612903225,0.4978025525,321.6852000041399,784.1695000242908,310
4,hard,456,sHST_River,0.7134415683018356,0.0025871766691684,0.0056904202558078,0.0028684210526315,0.3516129032258064,0.44279608875,236.31619999650863,770.5428999906871,310
4,hard,789,sHST_River,0.745977498994409,0.0038870494852492,0.0126888217522658,0.007,0.0677419354838709,0.4910726112499999,243.5008000175003,731.5775000024587,310
4,hard,1024,sHST_River,0.7199312321194626,0.0029411561679159,0.0074245939675174,0.004,0.0516129032258064,0.4949723199999998,226.47219998179932,722.8853999986313,310
5,easy,42,sHST_River,0.9277109602104248,0.0154789800986229,0.0364328439369222,0.0191319246145059,0.3806818181818182,0.4878983125,247.04280000878495,798.1473999971058,352
5,easy,123,sHST_River,0.8452177750454437,0.0072039503592978,0.0274217585692995,0.0153180153180153,0.1306818181818181,0.5078203125,307.4767999933101,790.551099984441,352
5,easy,456,sHST_River,0.9130199335489552,0.0119226755159254,0.0307889672867222,0.0159964452343923,0.4090909090909091,0.4678555,286.6879999928642,784.830000018701,352
5,easy,789,sHST_River,0.7219818955224832,0.0032896341970216,0.0078071704691882,0.0039563647537835,0.2926136363636363,0.4644835625,308.7908999877982,886.3120000169147,352
5,easy,1024,sHST_River,0.8315854013859847,0.007868157592993,0.0283286118980169,0.0188679245283018,0.0568181818181818,0.5076714374999999,242.32210000627677,862.5345999898855,352
5,medium,42,sHST_River,0.9177264879654412,0.0135909585724131,0.0334701610356804,0.0176666666666666,0.3173652694610778,0.4898559562499999,262.13620000635274,917.7191000198944,334
5,medium,123,sHST_River,0.8350087835307718,0.0064945440162928,0.0202474690663667,0.0108,0.1616766467065868,0.501448965625,333.96139999968,825.4469999810681,334
5,medium,456,sHST_River,0.8985482477293967,0.0088854156188476,0.0229244777718264,0.0118875680479946,0.3203592814371258,0.4676811249999999,279.27850000560284,827.9475999879651,334
5,medium,789,sHST_River,0.6947235790956526,0.0027397324452905,0.0057456653277063,0.0028974358974358,0.3383233532934132,0.4559578456249999,307.74650000967085,689.6657999895979,334
5,medium,1024,sHST_River,0.83009254197024,0.0064650267020038,0.0192489744398864,0.010159893404397,0.1826347305389221,0.4890304374999998,301.4676000166219,769.565299997339,334
5,hard,42,sHST_River,0.896077809628612,0.0118865473749513,0.0280182590901936,0.0148333333333333,0.2521246458923513,0.4894940237499999,363.3970000082627,1055.3756000008434,353
5,hard,123,sHST_River,0.8015089976584876,0.0056429179627701,0.0168130020549224,0.009,0.1274787535410765,0.501350775,432.902100001229,914.6939000056592,353
5,hard,456,sHST_River,0.8733199720736562,0.0076303741233608,0.017983421533274,0.0091428571428571,0.5439093484419264,0.4553335393749999,328.6501000111457,918.9767000207212,353
5,hard,789,sHST_River,0.6934093561822168,0.0029212391391964,0.0067085101517038,0.0033846153846153,0.3739376770538243,0.45580066,287.6864999998361,827.1053999778815,353
5,hard,1024,sHST_River,0.7644494728663513,0.0048153451748748,0.0171851851851851,0.0095962938451356,0.0821529745042493,0.4975829374999999,273.24539999244735,807.746499980567,353
6,easy,42,sHST_River,0.8474345255569,0.0061313329234588,0.0158242118640593,0.0080399916684024,0.4974226804123711,0.4653263749999999,289.8451999935787,763.9946999843232,388
6,easy,123,sHST_River,0.8318362817164269,0.0059333216480689,0.0152190051967334,0.0082,0.1056701030927835,0.4997810937500001,349.5352999889292,845.29259998817,388
6,easy,456,sHST_River,0.7970879872932871,0.0045517218481561,0.0117601802494916,0.0059434538687996,0.5515463917525774,0.4410158124999999,323.9896000013687,785.1206999912392,388
6,easy,789,sHST_River,0.7104391669323022,0.0032392447330498,0.0071680753182839,0.0036216216216216,0.345360824742268,0.459236411875,323.89950001379475,899.5180000201799,388
6,easy,1024,sHST_River,0.8828408685013874,0.0106861872044847,0.0343347639484978,0.0237623762376237,0.0618556701030927,0.5074508124999999,323.02849998814054,1076.9313999917358,388
6,medium,42,sHST_River,0.8141486947567601,0.0052988118464023,0.0124668271307782,0.0063125,0.4975369458128079,0.46024198,266.63209998514503,853.4312999981921,406
6,medium,123,sHST_River,0.8085182008146488,0.0057668012525408,0.0162782093969663,0.0088,0.1083743842364532,0.499996821875,292.99399998853914,807.3884999903385,406
6,medium,456,sHST_River,0.7781553141547292,0.004373000121462,0.0099446627636538,0.0050268911651036,0.458128078817734,0.4406125625,290.6795000017155,908.3137000270654,406
6,medium,789,sHST_River,0.6564280785561192,0.0027941749492783,0.0056922239271395,0.002875,0.2832512315270936,0.4574638499999999,324.6180000132881,842.4817000050098,406
6,medium,1024,sHST_River,0.8626114275526117,0.0093634659665426,0.0290939318370739,0.0175,0.0862068965517241,0.50221403875,410.6364999897778,777.9286000004504,406
6,hard,42,sHST_River,0.794487615812427,0.0043548688330449,0.0102929532858273,0.0052,0.5,0.4582857562499999,411.138800001936,866.1377000098582,364
6,hard,123,sHST_River,0.7797206712920812,0.0046815618110563,0.0138190954773869,0.0073284477015323,0.1208791208791208,0.4972948125,291.03330001817085,810.9648000099696,364
6,hard,456,sHST_River,0.7437229645317114,0.0061350620743927,0.0073826334695899,0.003724906877328,0.4093406593406593,0.4389636875000001,341.41510000335984,944.0097000042442,364
6,hard,789,sHST_River,0.6512764082278097,0.0025334079809291,0.0054005846504483,0.0027248637568121,0.2994505494505494,0.4574077499999999,352.2361999785062,1151.5836000035051,364
6,hard,1024,sHST_River,0.8236508233446411,0.0062449269633363,0.0202140309155766,0.0113333333333333,0.0934065934065934,0.4984016637499998,372.0161000092048,965.7793999940624,364
7,easy,42,sHST_River,0.8013185511494569,0.0045009587570486,0.0108163006220642,0.0054613984256813,0.5546875,0.4574626874999999,370.6021999823861,1015.9539000014776,384
7,easy,123,sHST_River,0.7536732701265596,0.0037931995880696,0.008859784283513,0.0046,0.1197916666666666,0.4908995437499999,321.3474999938626,976.2908999982756,384
7,easy,456,sHST_River,0.7070101156720905,0.0029895017098025,0.0061407418412321,0.0030998450077496,0.3229166666666667,0.4402210625,438.2949999999255,1055.2095000166446,384
7,easy,789,sHST_River,0.6565954353713297,0.0026475242622517,0.0055860247816372,0.0028205128205128,0.2864583333333333,0.457352285,373.8240000093356,1004.6829000057188,384
7,easy,1024,sHST_River,0.8194522480558506,0.0059655675630183,0.0171293561724748,0.0096602265156562,0.0755208333333333,0.4988175625,364.57700000028126,1027.023200003896,384
7,medium,42,sHST_River,0.7590815849194595,0.0042528713996326,0.0100440763990917,0.0050809437582768,0.4331797235023041,0.4586640624999999,390.0748000014573,917.7535999915564,434
7,medium,123,sHST_River,0.7211706141959389,0.0037573254947019,0.0076370461458805,0.0039288806019844,0.1359447004608295,0.4845028750000001,342.70989999640733,949.3868999998084,434
7,medium,456,sHST_River,0.6836447706730979,0.0031242988424453,0.0058830799653936,0.0029734389445541,0.2741935483870967,0.4403129375,289.4461000105366,928.4789999946952,434
7,medium,789,sHST_River,0.5799800486410349,0.002382727240101,0.0038545417659887,0.0019487179487179,0.1751152073732718,0.4572671231250001,371.9462000008207,895.7805999962147,434
7,medium,1024,sHST_River,0.8029433605947949,0.0058295007405156,0.013496831536499,0.0068297287542685,0.5668202764976958,0.4611685625,313.01140002324246,848.0724999972153,434
7,hard,42,sHST_River,0.7179205845999348,0.0032840632088165,0.0069329239606804,0.0035,0.3617571059431524,0.4566865125,247.9821000015363,730.0470999907702,387
7,hard,123,sHST_River,0.6607870014006819,0.0028174568942838,0.00610905309677,0.0031333333333333,0.1214470284237726,0.4846245625,410.8556999999564,880.4604999895673,387
7,hard,456,sHST_River,0.6093639189247214,0.0022497074053275,0.0034664619803402,0.00175,0.1808785529715762,0.4401269625,306.6852999909315,852.7462999918498,387
7,hard,789,sHST_River,0.5603971138934198,0.0020453660330977,0.0034070614095342,0.0017218395912019,0.1602067183462532,0.4592891875,249.9443999840878,714.5384000032209,387
7,hard,1024,sHST_River,0.7227067903525104,0.0036805801347344,0.0087678096132769,0.0046666666666666,0.0723514211886304,0.49052271,315.4561000119429,932.952800008934,387
8,easy,42,sHST_River,0.970512307500439,0.041486191624945,0.0829576194770063,0.046,0.4220183486238532,0.4941325443749998,248.01719997776672,769.2198999866378,327
8,easy,123,sHST_River,0.9081960243530284,0.0127133865217275,0.0445396145610278,0.0258964143426294,0.1590214067278287,0.5089160625,393.7033000111114,859.0495999960694,327
8,easy,456,sHST_River,0.9568824998291168,0.022384079398073,0.0549780549780549,0.0297351324337831,0.363914373088685,0.4743785000000001,242.86240001674744,840.3027000022121,327
8,easy,789,sHST_River,0.8327360417769291,0.0068761292165223,0.0185851318944844,0.0103024260551678,0.0948012232415902,0.48779975,323.44239999656565,820.525400020415,327
8,easy,1024,sHST_River,0.945226217036108,0.0447114611580854,0.1055011303692539,0.07,0.2140672782874617,0.506889090625,325.16130001749843,814.52550002723,327
8,medium,42,sHST_River,0.9590305917298354,0.0400092000498028,0.0886075949367088,0.0525,0.2837837837837837,0.4975763675,246.49849999696016,746.4435999863781,370
8,medium,123,sHST_River,0.8946920519176693,0.0129489691668932,0.0413502109704641,0.0245,0.1324324324324324,0.5085648900000003,356.96849998203106,835.6181999843102,370
8,medium,456,sHST_River,0.9492412787982092,0.0226831462353825,0.056547619047619,0.0303635637235317,0.4108108108108108,0.4718321249999999,279.1729999880772,747.941899986472,370
8,medium,789,sHST_River,0.7935107178009047,0.0058705336200773,0.0188953488372093,0.0129224652087475,0.0351351351351351,0.49631925,310.4799999855459,826.5996999980416,370
8,medium,1024,sHST_River,0.933183470501509,0.0411586730072468,0.0963503649635036,0.066,0.1783783783783784,0.506668829375,315.04849999328144,835.2560000203084,370
8,hard,42,sHST_River,0.9314783106210708,0.0283850215084305,0.0633178556352891,0.0372393247269116,0.2112676056338028,0.4972551875,210.46380000188947,790.0619000138249,355
8,hard,123,sHST_River,0.8426368988052385,0.0089958119229031,0.0292101341281669,0.0163333333333333,0.1380281690140845,0.50453819875,313.16920000244863,848.8313000125345,355
8,hard,456,sHST_River,0.9200459124805684,0.014751124706095,0.0347338935574229,0.0186,0.2619718309859155,0.4716847562499999,309.4933000102173,789.0024000080302,355
8,hard,789,sHST_River,0.7652701573461909,0.0046300379837374,0.0119225037257824,0.0066666666666666,0.056338028169014,0.4875898325,272.21329999156296,778.4687999810558,355
8,hard,1024,sHST_River,0.8772730752014403,0.0226487265678959,0.05,0.0334928229665071,0.0985915492957746,0.5066469374999999,245.2200000116136,821.503200015286,355
9,easy,42,sHST_River,0.8244495504056156,0.0041251914103071,0.0102477119332838,0.0051785714285714,0.4849498327759197,0.4610118975,316.12370000220835,961.94330000435,299
9,easy,123,sHST_River,0.7819284479125725,0.0033721256101189,0.0079260237780713,0.0042,0.0702341137123745,0.4991688406249999,294.1360000113491,772.1304000006057,299
9,easy,456,sHST_River,0.7475514690448843,0.002743491581141,0.0063105931448637,0.0031794871794871,0.4147157190635451,0.44046671,239.45250001270324,772.5674000103027,299
9,easy,789,sHST_River,0.649208342391608,0.002046820365922,0.0044169830516886,0.002225,0.2976588628762542,0.454827075,299.2822999949567,823.143000015989,299
9,easy,1024,sHST_River,0.8347189751018911,0.0050541979679135,0.0139567341242149,0.0075,0.1003344481605351,0.4915676574999999,262.3602000239771,806.6124000179116,299
9,medium,42,sHST_River,0.8043984951265745,0.0042956414893757,0.011094674556213,0.005625,0.4017857142857143,0.4635180925,267.40810001501814,798.8276999967638,336
9,medium,123,sHST_River,0.7679648237610615,0.0037635606481158,0.010359869138495,0.0054285714285714,0.1130952380952381,0.4944268831249999,303.92209999263287,838.6574000178371,336
9,medium,456,sHST_River,0.7398583787429549,0.0029701658499378,0.006892106307021,0.003475,0.4136904761904761,0.4396985249999999,271.2976000038907,902.1353999851272,336
9,medium,789,sHST_River,0.6339646141231555,0.0021722120845207,0.0040674174441365,0.0020512294556549,0.238095238095238,0.4553945,321.2194000079762,802.7245000121184,336
9,medium,1024,sHST_River,0.8252301291765405,0.005439478728183,0.0170140365801786,0.009925558312655,0.0595238095238095,0.498980875,300.3704000147991,818.245400005253,336
9,hard,42,sHST_River,0.7441238463397044,0.0032431903900062,0.0077365602063082,0.0039,0.4756097560975609,0.4534884125000001,272.47590001206845,880.2980000036769,328
9,hard,123,sHST_River,0.6946139534690551,0.0029151635089963,0.0092794759825327,0.0048571428571428,0.1036585365853658,0.49427548375,327.62530000763945,856.7078000050969,328
9,hard,456,sHST_River,0.6628794622571261,0.0022597607719296,0.0043146201150565,0.002175,0.2652439024390244,0.4398527250000001,284.5924000139348,797.8430999792181,328
9,hard,789,sHST_River,0.5795478746730003,0.0018740701634455,0.0039196472317491,0.002,0.0975609756097561,0.4711187150000001,279.9057999800425,877.3052000033204,328
