timestamp,trip_count,y_true,anomaly_type,mean_ctx,std_ctx,median_ctx,mad_ctx,range_ctx,q25,q75,z_score,mad_score,knn3,knn4,knn5
2024-09-20 03:30:00,219.0,0,,243.6153846153846,48.13848366398194,238.5,29.0,214.0,211.0,269.0,-0.5113452426564243,-0.453536889887398,4.0,4.0,4.0
2024-09-20 04:00:00,204.0,0,,181.8846153846154,34.147673558640214,185.0,20.0,168.0,161.75,200.25,0.6476395696746513,0.64076622128667,3.0,4.0,5.0
2024-09-20 04:30:00,168.0,0,,181.8846153846154,34.147673558640214,185.0,20.0,168.0,161.75,200.25,-0.40660501678704203,-0.5733171453617574,1.0,4.0,4.0
2024-09-20 05:00:00,220.0,0,,287.1730769230769,74.45951950139552,292.0,72.0,236.0,216.75,356.5,-0.9021422292793138,-0.6744907594134094,4.0,4.0,5.0
2024-09-20 05:30:00,416.0,0,,287.1730769230769,74.45951950139552,292.0,72.0,236.0,216.75,356.5,1.73016054793648,1.1616229745453164,9.0,16.0,31.0
2024-09-20 06:00:00,548.0,0,,681.1730769230769,172.44884650168964,619.0,158.5,524.0,527.25,849.0,-0.772246840827953,-0.3021378165350181,7.0,7.0,7.0
2024-09-20 06:30:00,946.0,0,,681.1730769230769,172.44884650168964,619.0,158.5,524.0,527.25,849.0,1.5356839343020567,1.3915361409429705,17.0,26.0,29.0
2024-09-20 07:00:00,1241.0,0,,1366.5576923076924,274.21821837176,1298.5,247.0,1017.0,1147.0,1603.0,-0.4578750932328427,-0.15701707963095204,41.0,47.0,56.0
2024-09-20 07:30:00,1664.0,0,,1366.5576923076924,274.21821837176,1298.5,247.0,1017.0,1147.0,1603.0,1.0846919998517954,0.9980824800889213,19.0,31.0,33.0
2024-09-20 08:00:00,1902.0,0,,1860.2307692307693,187.2020314839451,1893.5,134.0,930.0,1742.5,2001.5,0.22312381140255794,0.04278486160643641,10.0,10.0,11.0
2024-09-20 08:30:00,2070.0,0,,1860.2307692307693,187.2020314839451,1893.5,134.0,930.0,1742.5,2001.5,1.1205499699719634,0.8884150674748267,26.0,35.0,37.0
2024-09-20 09:00:00,2136.0,0,,2072.25,169.58874180249657,2067.5,112.5,868.0,1957.75,2178.5,0.37590938713658417,0.41068992907890406,23.0,32.0,35.0
